Grade,Review,type
4,"한 달 사용을 해보니 약간 문제는 위쪽에 먼지가 쌓일 경우 미니 청소기로 청소를 해도 깨끗하게 청소가 잘 되지 않아서 살짝 불편합니다.
그 외엔 크게 문제가 되는 건 필터를 청소하고 다시 넣을 때 제가 조립을 잘 못 하는 건지 조립할 때 마다 애먹었습니다.",winix 
4,가격대비 최고의 성능이라 평가할 수 있습니다. 타사 공기청정기도 소리가 안날수 없지만 그거에 비하면 조금은 웅하는 소리가 난다고 할 수 있겠네요. 신경쓸 정도는 아닙니다. 공기청정기는 한 곳에 고정하는 것 보다 이곳저곳 하는게 훨씬 효과적입니다.,winix 
4,"제품 받아보고 5일정도 사용하고 있습니다.
아직까지는 뚜렷한 실내 공기에 변화는 잘 모르겠어요!
그래도 디자인도 괜찮고 소음도 거의 없고 나름대로 열심히 제 몫을 하는 제품 같습니다.",winix 
4,크고좋네요ㆍㅋㅋ너무큼 공기청정잘되게생김ᆢ단점은필터값이ᆢㅎㄷㄷ,winix 
4,"라방으로 저렴하게 샀어요! 가성비 갑인 제품으로 유명하쥬! 단, 탈취기능이 좀 약한거같아서 아쉬워요
블로그에 후기 남겨봅니다!
https://m.blog.naver.com/eungni0518/222992299322",winix 
4,"방송보며 받은쿠폰 사용해 합리적가격에 구매했습니다
1등급이니 항시 가동해도 마음 편할듯합니다.
가볍고 바퀴있어 이동 용이해요
언박싱후 즉시 가동중ㅈ입니다.",winix 
4,"좋아요!!!
이번에 디자인 새로 바꼈던데... 조금 기다렸다 살껄 그랬나 싶긴했으나
이것도 조도감지와 여러가지로 만족하면서 쓰고있습니다><
역시 선이 짧은건 좀 불편하지만요 🤣",winix 
4,"상품이야 워낙평이좋아 가성비대비 갑오브갑입니다
기사님 뭐가그리바쁘셨는지 콘센트꼽고 전원스위치누르고 30초? 1분?만에 가시네요.
아기때문에 정신없었는데 폐가전도 수거안해가시고 ㅠㅠ
상품은 만족합니다",winix 
4,"기존껏보다 가볍고 수치 바로 확인되고 좋네요.
바뀌도있어서 옮기기 좋아요.
다만 들어 옮겨야하는곳은 양쪽에 손잡이가 없어서 조금 불편한거빼고 이벤트금액으로 구입해서 잘 사용하고 있어요~",winix 
4,"잘받았습니다
이번에 집 이사로 공기청정기를 주문했습니다
가족들껏도 사주고해서
이번이 3번째인데
가격이 저번보다 인상됐네요
오르기전에 살껄",winix 
4,굿굿 좋아요 이동 편한거 짱인거 같아요 잘 사용중이에요ㅎㅎ 바닥부분만 좀 작았어도 좋았을거 같은데 왕큽니다!,winix 
4,리뷰등 여러가지 보고 선택했는데소음도 적고 조아요,winix 
4,생각보다 크고 작동시 소음도 별로 없어서 넘 좋아요이동도 편하게 되어 있어 편리하게 사용합니다,winix 
4,"배송은 좀 늦었어요
성능은 처음에는 잘몰랐는데, 오늘 고기 구워보니 빨간불이 턱하니 나오더라구요.
잘 작동되는 거 같아서 좋아요^^",winix 
4,먼지때문에 눈이 너무 간지러워서 구매했어요. 상당히 크네요~ 그래서 그런지 성능은 좋은것 같습니다.다만 치침모드일때 지지직하는 하는 소리가 들리네요. 원래 그런건지 제가 운이 없는건지...,winix 
4,"금요일에 출고되었지만 월요일에 받았어요
배송은 늦었네요
미세먼지가 심하지않아 정확히 판단은 안되지만 음식한뒤,아침에 틀어보니 잘돌아가네요
저렴하게 잘 산것같아요",winix 
4,인터넷 검색으로 위닉스로 택했습니다 에너지 효율 1등급에 가격경쟁력도 좋아요 사용법은 좀더숙지해야할것같아요,winix 
4,"칼배송이고 평이워낙조아서 구매햇어요
저렴히 잘구매한거같고 만족해요~
생각햇던거보다 엄청커요ㅋ",winix 
4,"공기가 별로 깨끗하지 않을줄 알았는데 파란불이라 되는건가싶었는데 밥하는 김에도 반응해서 막 돌아가니 제대로 되는거 맞겠죠?
근데 택배 배송상태가 저리왔어요ㅠ
물건은 이상없는거같아서 그냥 씁니다",winix 
4,좋아요! 깔끔하고 작동 잘돼요! 제조년월도 22년 11월 최근이라서 더 좋아요! 소음은 슈퍼청정모드일때는 심한데 평소에는 크게 신경쓰일정도로 있지 않은편이에요!,winix 
4,타사이트보다 저렴하게 구매했어요 배송도 다음날 바로 와서 좋았어요 가성비 좋은 위닉스 청정기 괜찮네요,winix 
4,"에너지 소비효율 1등급이라 좋네요.
소리없고 작동잘되네요.
수면모드로 하면 소음없어 조용합니다.",winix 
4,"전에 쓰덬 삼성 보다 소음이 있어요
시간 예약이 없어서 아쉬워요",winix 
4,조카가 안전해서 누나가 좋아해요! 손가락 들어갈 틈 없고 소리도 크지 않아 만족합니다 감사해요!,winix 
4,"가격대비 성능이
좋아요
너무만족하며
잘쓰고있어요",winix 
4,가격대비 성능이 좋네요! 디자인도 맘에 들고요,winix 
4,"가격대비 너무 좋아요 ^^
크기는 커도 가볍고 냄새제거에 좋아요",winix 
4,배송이 좀 걸리긴했어요 사이즈 어마무시해요 이사한집에 도배를 새로해서 냄새도 심하고 먼지도많아서 돌려둿는데 파랑색으로만 나오긴하네요.. 불량은 아니겟죠..?,winix 
4,가성비 짱입니다. 신속배달 역시짱입니다. 좀 더 사용 해봐야겠지만 사용법도 쉬워서 짱입니다.,winix 
4,"배송빠르고 잘 산거 같아요
스마트홈 다운받아 실행하려하니 기계치라 그런지 힘드네요
집안 공기가 깻해 지면 좋겠어요",winix 
4,"투룸에 사는 동생 선물로 사주엇습니다.
매우 좋아하네요.
바퀴가 있어서 여러군데 이동하기 쉬워 좋아요.",winix 
4,앞으로도 고장없이 우리집에서 열일해주면 좋겠네요~^^,winix 
4,공기도 더 좋아진것 같구요. 소리고 크지않아 좋네요,winix 
4,바퀴가 부드러워 이동이 쉽고 조작에 어려움이 없어 부모님도 사용하시기 편리합니다.,winix 
4,"구매한지 두달만에 부품 부러져서 as불렀어요
불안하긴한데 as를 잘해주니 좋네요
낮에 불안키고 있으면 수면모드돼서 작동이 안돼요
집은 밝은데 위에서 비추는 빛이 밝아야 작동합니다 오토로 쓰기 불편",winix 
4,"배송 빠르고 크기도 적당하고 이동해서 좋아요.
근데 옆에서 청소기 돌리는데도 파란불이라... 살짝 의구심은 들지만 ㅠ 잘 사용해볼게요~!
디자인은 예뻐요.",winix 
4,크기가 생각보다 커요 디자인은 이쁘고 위로 바람 나와요 수면모드에 1등급이라 구매했어요 고장없이 잘 사용했으면 합니다,winix 
4,생각보다 크기가 크니 실측사이즈 확인해보고 사세요! 대신 큰만큼 효과 좋고 가격도 저렴한편이라 가성비좋습니다!,winix 
4,"생각보다 크네요.

날이면 날마다 검색검색에 유투브 추천상품으로 구매했습니다.

이 가격에 우선은 만족합니다

미세먼지 잘 걸러주기만 하면 땡큐입니다",winix 
4,"고기구우니 미세먼지 농도가 마구 올라가더라구요
가격대비 좋은 거 같아요",winix 
4,공기청정기가 필요해서 위닉스 브랜드 믿고 구입했어요. 상품평도 좋아서 결정하는데 도움이 되었어요.,winix 
4,"아래 휠있어서 이곳저곳 옮기기쉬워서 좋고요, 성능도 마음에 듭니다",winix 
4,"아기가 있어서 저렴한 가격에 구입하였습니다.
청소하기도 편하네요.",winix 
4,작동 잘 합니다 와이파이 연결도 잘 되구요 생각보다 크기가 크네요,winix 
4,필터가 커서 너무 만족스럽습니다. 단지 기스가 있는 제품이 왔어요 ㅠㅠ.. 교환하고 싶었지만 작은 기스라 눈치보여서 그냥 씁니다 제품 기능은 너무 좋은것 같습니다 하자가 없길 바랍니다,winix 
4,배송이 빠르고 좋은 가격 너무 좋습니다.핸드폰 페어링도 되고요,winix 
4,포장배송 좋았고 열심히 공부해서 선택한 제품이라 만족합니다.,winix 
4,좋아요~ 아주거대하네요. 생각보다 크지만 그만큼 짱짱하기를^^,winix 
4,"사용하기 간편하고
소음도 작고
이동할수 있어 더 좋아요",winix 
4,"생각보다 크고 소음도 큽니다.
공기는 맑아지는 것 같은 느낌은 있어요.
배송 빠르고 좋습니다",winix 
4,"부모님 보내드렸는데 좋아하세요.
부모님이 사용하시기도 어렵지않고
성능도 맘에 들어요. 감사합니다~~",winix 
4,배송도빠르고 가격대비 최고 인듯합니다,winix 
4,생각보다 부피가 큽니당 잘써볼게요ㅛㅔ,winix 
4,생각보다 크네요. 잘 쓰겠습니다.,winix 
4,가성비 대비 좋은것 같습니다.,winix 
4,"좋아서 하나 더 구입한 제품 입니다
가격대비 너무 좋아요 ^^",winix 
4,"배송도 빠르고 제품도 저렴하게 잘 샀네요~
포장도 상태도 양호해요~
그런데 간단설명서는 있는데 사용설명서가 없어서 불편합니다",winix 
4,"좋은거같아요
일단 배송은 빠르고좋아요",winix 
4,집에 놔두니 미세먼지 걱정도 없고 기분상 공기도 쾌적한 느낌이에요! 밤에 불꺼놓으면 소리도 조용해서 좋네요.,winix 
4,공기청정기 소리도 조용하고 소음은 작습니다디자인도 예쁘네요 바퀴가 있어 이동학기 편하네요,winix 
4,"이전에 이보다 작은 공기청정기를 썼는데, 쑥뜸 뜨니까 윗집에서 컴플레인이 들어오더라고요. 그래서 이 제품으로 바꾸고는 연기가 자욱하거나 그렇지는 않아서 괜찮은 것 같아요. 라이브방송할 때 구매해서 잘 산 것 같아요.",winix 
4,"lg 제품도 사용해 봤는데 비교점은 소음뿐이더라구요!
터보로 틀어질때! 세상 놀랍니다 근데 이거 이외에 부족한거나 아쉬운 부분은 없어요!
선이 짧다 말한 후기가 좀 있었는데 저는 만족 입니다
배송,포장 꼼꼼히 잘 왔어요",winix 
4,"생각보다 크긴 했습니다 ㅎㅎ
그만큼 넓은 평수를 책임?지겠죠?
일체형 필터라서 꽤 큰 필터를 교체해야 하네요
공기청정 잘 되길 믿을게요
조절부는 직관적으로 잘 되어있어서 어르신들 쓰기도 좋클 듯합니다",winix 
4,"와이파이 연결이 좀 안되서 다시 해보려구요-
소음은 세게 할수록 좀 시끄러운데 낮게하면 괜찮네요~ 여러가지 기능이 없어 어른들이 사용하기도 편할 것 같아요",winix 
4,물건은 빠르게 잘 받았습니다.포장 뜯어보니 스티로폼으로 잘 포장되어 있네요.크기는 생각보다 큰데 그만큼 공기청청 기능이 좋겠죠.작동시켜보니 문제없이 잘 돌아가는것 같고 광고대로 기능이 잘 되었으면 합니다.,winix 
4,"기존 코** 청정기 렌탈해서 사용하다가 홈쇼핑에서 가격할인받아 구매했어요

타워형에 1등급에다 필터도 원통으로 시원시원합니다~~

밤에는 알아서 화면이 어두워져서 좋습니다",winix 
4,"배송빠르고 안전하게 잘왔어요~
지금까지 사용해보니 음식냄새는 못잡고
계속 좋음으로 표시되서 잘되고있는지는 더 써봐야알것같아요^^",winix 
4,"낮에 음식냄새 날 때, 취침시에 수면모드로
하고 다음날 아침 일어나면 공기가 탁한 게 없어요.
아쉬운거는 슈퍼청정 모드로 하면 너무 시끄러워서
TV소리가 잘 안들려요.",winix 
4,성능은 좋은거 같은데 소리가 생각보다 큽니다ㆍ정전기한번 통한후 전원이 안들어오다 고장인가 했는데 며칠뒤 다시작동되넹요,winix 
4,방금전에 설치기사님 방문하셔서 설치했습니다 소음은조금있는것같아요 집안에먼지가많은지 자동모드로돌려놓았는데 열심돌아가네요 일단 잘한번이용해보겠습니다,winix 
4,타워가 가성비템으로 유명해서 기다렸다 라방때 구매했어요~ 엄마네도 구매해드리구 센서 반응은 조금 느린듯하나 만족하며 사용하고 있습니딘,winix 
4,"소음이 크지않다.
가성비가 좋은 제품이다.
타 브랜드에 비해 원통형이라 좋다.
쓰면 집에 먼지가 많다는 것에 충격을 먹는다.",winix 
4,"큰 먼지를 걸러주는 필터가 분리가 안되는 거였네요.물로 씻어주는 제품은 따로 있었네요ㅜㅜ
공청기 크키는 생각보다 크고
필터도 원통형에 크기가 너무 커서 어떻게 버릴지 난감하네요.",winix 
4,"용량이 크고, 디스플레이가 직관적임,
단점은 리모컨이 따로 없어서 원격조작이 어렵고, 스마트폰으로 조작이 가능하기는 하나 기능상 아쉬운부분들이 있음",winix 
4,기존에도 위닉스공기청정기 사용해보고 마음에 들어서 이번에도 위닉스제품으로 선택했는데 배송도 빠르고 라이브방송중 할인받아 구입할수 있어서 더욱더 좋았습니다. 고장없이 오래오래 사용했슴 좋겠습니다.,winix 
4,잘쓰고 있어요. 별문제는 없지만 소음이 조금 있는 편이고 크기가 좀 커요. 그래도 30평대에는 부담없어요. 바퀴가 달려 옮기기 좋네요,winix 
4,"일단 외관은 좋아요^^
성능은 아직 작동안해봐서 모르겠네요~~
그래도 이거 들여놓으니 마음이 든든합니다 ㅎ",winix 
4,"오자마자 뜯어서 사용해봤는데 제조날짜도 최신이라서 좋고, 바람소리가 조금 크지만 잘 작동해서 좋아요",winix 
4,"배송 빠르게 잘 도착했습니다. 기본 작동 해봤구요~ 잘됩니다. 청정효과는 사용해봐야 알겠지만, 저렴한 가격대로 잘 산것 같아서 만족합니다 ~",winix 
4,공기 청정기 사려고 여러 상품 비교해 보다 위닉스 타워 프라임으로 최종 결정했는데 마침 너무 좋은 가격으로 구매 했어요~,winix 
